Unnamed: 0,name,phno,date,employee_id,employee_name,branch,ids,product_id,product_type,product_name,product_company,Quantity_ordered,Price of commodity,Total_price,net_price
12601.0,Anu Belagavi,6604200846,14-03-2022,302,Suresh,VIJ,179d1ec0-c579-471a-99bd-315d7d7b8de4,396,Paint,Black,Asian,4,198,792,160.38
12602.0,Nikhil Kotambri,8279939474,17-03-2022,302,Suresh,VIJ,af154f97-4665-4c97-ab87-00cc12520142,413,Paint,Green,Applecoat,10,68,680,59.84
12603.0,Rishab Kotambri,6352126767,31-03-2022,102,Pavitra,DSH,06590dcc-5f02-4ce1-8b7c-895e2596e71b,501,Building item,Sponer,Tata,1,25,25,21.5
12604.0,Gayatri Shenoy,7026515269,11-03-2022,104,Pranav,DSH,693689a4-ec95-4a78-8c55-b48a31e921a5,383,Paint,Phiroza,Asian,10,27,270,21.87
12605.0,Vittal Patil,9612066109,21-03-2022,103,Praveen,DSH,85b99b3b-76d0-4138-87e9-1099487e43a6,303,Building item,Tower Bolt,Padmini,8,45,360,37.8
12606.0,Prateek Hadimani,9674913464,23-03-2022,201,Reema,KOR,5e00b3c1-45cd-46ab-9a3e-af29371b30ee,175,Building item,Hammer,Tata,3,320,960,278.4
12607.0,Sindhu Shetty,6646657800,11-03-2022,204,Renuka,KOR,bfe468ac-687a-484d-bb87-7c431da2f1b2,173,Building item,Hammer,Tata,4,190,760,169.1
12608.0,Raman Bevinmarad,7443889838,26-03-2022,101,Pallavi,DSH,0f7c54f3-c2fc-4c6d-a686-8bc89693d12c,361,Building item,Screw Driver,Metro,1,75,75,67.5
12609.0,Keshaw Kotambri,7587631627,09-03-2022,103,Praveen,DSH,84e7f317-146b-4f72-bdae-7fdad36123fa,96,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Simco,4,392,1568,333.2
12610.0,Lavanya Shetty,6821311122,24-03-2022,304,Suhas,VIJ,b1ff77ca-113e-4531-9d9f-ea7db097f95f,532,Building item,Wood Fin,Asian,2,224,448,179.2
12611.0,Mallikarjun Byali,9547135915,30-03-2022,104,Pranav,DSH,8522304e-0fa1-432b-83eb-14314ea168ef,122,Agricultural Tools,Grubbing Mattock,Tata,3,700,2100,574.0
12612.0,Shreyas Angadi,6506054300,11-03-2022,202,Ramesh,KOR,6fb4341f-d944-490b-ba82-69e5b508c0bd,326,Building item,Granet Polish Blade,Adnic,4,80,320,70.4
12613.0,Gayatri Kotambri,8767189016,25-03-2022,304,Suhas,VIJ,5a842215-faf9-412b-89e5-4b46bfd4e1b4,134,Agricultural Tools,Quintany Button Head,Mathana,5,490,2450,396.9
12614.0,Govind Kattimani,8425980798,14-03-2022,101,Pallavi,DSH,98acadf1-decb-4f0e-a92c-4b9ff3cdc0af,197,Electrical,Bulb CFL,Panasonic,4,180,720,154.8
12615.0,Rahul Rotti,6352145919,25-03-2022,303,Suraj,VIJ,39c82509-53c4-4ac2-81e5-2d248d7ac177,101,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Mathana,7,353,2471,296.52
12616.0,Ganga Rotti,7163127172,01-03-2022,304,Suhas,VIJ,7c4e09ac-3053-4d1f-b45e-998cfc1be03f,366,Building item,Cutting Player,RSI,3,195,585,163.8
12617.0,Prajwal Rai,9986126925,01-03-2022,304,Suhas,VIJ,fd0cd8f6-f6cf-4764-818a-94d007bb4a69,523,Building item,Saw,Trishool,10,225,2250,182.25
12618.0,Girish Bandi,8326851345,28-03-2022,103,Praveen,DSH,8bcc15f4-35d1-47e3-b269-b1d5e4e6e30c,324,Building item,Granet Polish Blade,Adnic,2,80,160,64.8
12619.0,Lavanya Kuri,7612022094,28-03-2022,102,Pavitra,DSH,6f2ea1f2-a6c3-4408-8ed9-11907d50b65e,256,Building item,Sand Paper,Alcon,5,40,200,33.6
12620.0,Vittal Kudari,9949435327,28-03-2022,202,Ramesh,KOR,a6bc92d7-b7e7-41c2-8145-56ad7788991e,148,Agricultural Tools,Niles(Steel),Ebba,7,300,2100,249.0
12621.0,Mohit Tenginkai,8055134670,23-03-2022,303,Suraj,VIJ,7e3f7eec-2ba1-411b-b2f5-2a08a6b2ae2e,158,Agricultural Tools,Niles(Iron),Ebba,7,110,770,95.7
12622.0,Arpita Patil,9533568350,16-03-2022,103,Praveen,DSH,0231da31-3ebc-4fe6-8a60-12e8552221bf,256,Building item,Sand Paper,Alcon,7,40,280,33.6
12623.0,Ganesh Angadi,6701186123,04-03-2022,204,Renuka,KOR,5bce57ee-f2fa-4350-a246-9359d79ad560,457,Paint,Roller with handel,Asian,5,100,500,80.0
12624.0,Ujval Limbekai,9119877642,25-03-2022,303,Suraj,VIJ,c96ca0fd-a71b-44d6-a728-663a457ba0ab,260,Building item,Sand Paper,Beer,8,35,280,28.7
12625.0,Nayana Jamkhandi,7064910611,19-03-2022,102,Pavitra,DSH,e46fac34-4807-43ab-a14c-64c5bf83222f,174,Building item,Hammer,Tata,10,290,2900,249.4
12626.0,Ramesh Toppige,8736577941,31-03-2022,102,Pavitra,DSH,f3f9bc41-6bfb-4ca2-b92b-ed055657c7ec,507,Building item,Sponer,Tata,5,87,435,71.34
12627.0,hrihari Tenginkai,6512324853,23-03-2022,103,Praveen,DSH,74e60871-22e9-4960-8e1f-492d445b0bb4,475,Paint,Premier,AppleCoat,4,885,3540,796.5
12628.0,Deeksha Beegadkai,9359148141,21-02-2022,103,Praveen,DSH,6af26f3b-562e-4861-acae-d4867ecc692d,486,Building item,Karni,Tiger,10,25,250,21.75
12629.0,Raman Hegede,8755686049,21-02-2022,103,Praveen,DSH,71841cd0-c47a-4a70-8bc3-034a723de2d4,535,Building item,Adhesive Tape,Abro Tape,8,281,2248,236.04
12630.0,Prajwal Limbekai,7919802623,28-03-2022,203,Rama,KOR,9ec59bc8-b87a-4b60-a5c8-297791945065,20,Agricultural Tools,Garden Rake,Mathana,4,188,752,159.8
12631.0,Shreya Pai,8960176406,31-03-2022,202,Ramesh,KOR,4e286e62-29fe-45b9-9ec6-36916778c16f,291,Building item,Handle,Shivam,3,50,150,43.5
12632.0,Venktash Beegadkai,8155451834,11-03-2022,304,Suhas,VIJ,c0ae9cfb-9a29-48e5-b503-7a9acb7bd609,178,Building item,Hammer,Tata,8,660,5280,594.0
12633.0,Dhanush Ballal,8359573391,28-03-2022,302,Suresh,VIJ,0e3ffa82-7a28-40f2-a99e-f0b981cba63a,501,Building item,Sponer,Tata,8,25,200,21.5
12634.0,Veena Bhat,8017583789,28-03-2022,201,Reema,KOR,5b75dd1a-5994-434a-9ef8-fca2bff877b2,139,Agricultural Tools,Mammatty Naden,Simco,7,419,2933,347.77
12635.0,Vittal Pai,8865256050,11-03-2022,102,Pavitra,DSH,c85e12c6-32a3-4705-b18d-ed4d35c9e717,169,Agricultural Tools,Niles(Iron),Bullet,9,290,2610,249.4
12636.0,Sukesh Amavasya,9798040520,25-03-2022,202,Ramesh,KOR,fb29c24d-4e3b-4ff5-82c9-c3e1057511e0,216,Electrical,Electronic wire,SR,4,12,48,10.08
12637.0,Gayatri Rai,6860127496,29-03-2022,101,Pallavi,DSH,2b2e17b7-0ffc-45d6-b959-062bbcdba0ff,387,Paint,Phiroza,Asian,7,357,2499,303.45
12638.0,Vittal Toppige,9730640955,15-03-2022,304,Suhas,VIJ,9f17c925-a49a-4315-be7b-fd3dddcb3d24,423,Paint,G.Yellow,Applecoat,6,68,408,61.2
12639.0,Sukesh Rai,6531826960,08-03-2022,303,Suraj,VIJ,e646c778-4978-4f46-a9d4-8e0b0b6dd183,386,Paint,Phiroza,Asian,7,165,1155,136.95
12640.0,Vinuta Menasinkai,6076085156,26-03-2022,101,Pallavi,DSH,dde29f03-8bb0-41c7-bfde-8bc9333ea44f,359,Building item,Screw Driver,Tapari,3,94,282,78.96
12641.0,Shishir Rotti,7477332594,16-03-2022,301,Suma,VIJ,4572cc6d-24cb-4c9f-b29a-49abbfe2e924,349,Building item,Hinjus,Bita,4,12,48,10.68
12642.0,Tony Rai,9098696674,21-02-2022,203,Rama,KOR,de400057-06b1-4b60-9f49-830f475b7cf4,472,Paint,Premier,Asian,8,2860,22880,2402.4
12643.0,Divya Akki,6229843922,30-03-2022,303,Suraj,VIJ,7a060725-e627-47c6-90c1-6af3b1489e46,437,Paint,Golden Brown,Applecoat,2,128,256,112.64
12644.0,Rajesh Patil,8532086581,11-03-2022,104,Pranav,DSH,108c1388-e48f-4d88-872a-76000c17e534,448,Paint,Turpental,Diamond,3,85,255,68.0
12645.0,Guru Kini,8669628030,01-03-2022,101,Pallavi,DSH,943ff3a8-2351-490e-81ac-193e8c49938d,162,Agricultural Tools,Niles(Steel),Bullet,6,290,1740,249.4
12646.0,Veena Belagavi,8804174158,02-03-2022,204,Renuka,KOR,ca256631-1ca5-46e6-b58d-d4f75fdb9577,65,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,8,350,2800,280.0
12647.0,Vasant Bandi,6849269984,15-03-2022,203,Rama,KOR,4391dabe-25f6-498a-afc4-ea0e86923ced,350,Building item,Hinjus,Bita,8,19,152,16.53
12648.0,Vikshit Ullagaddi,9901151316,14-03-2022,301,Suma,VIJ,7ecb4c5f-4b1e-45c8-9f7e-6cdc284a9922,441,Paint,Red,Applecoat,2,68,136,60.52
12649.0,Ambruta Rai,6153382748,05-03-2022,104,Pranav,DSH,ef92b341-fdd1-4de8-b3eb-1eb174f877db,321,Building item,Granet Cutting Blade,Tiger,8,150,1200,129.0
12650.0,Ramesh Pai,6283404812,03-03-2022,202,Ramesh,KOR,c3ca87d7-2fec-454e-915d-660dc8544c8d,79,Agricultural Tools,AXE Kottarakka Pattern,Mathana,7,420,2940,378.0
12651.0,Karana Reddy,7373097132,02-03-2022,104,Pranav,DSH,85709238-6805-4bed-972e-72a87f75a7be,373,Paint,White,Asian,8,31,248,27.28
12652.0,Arpita Ballal,8520826227,03-03-2022,101,Pallavi,DSH,801e0b10-b714-4315-b29a-b9ac1ef8512c,217,Electrical,Electronic wire,SR,6,16,96,14.08
12653.0,Vasudev Kattimani,6907583662,17-03-2022,304,Suhas,VIJ,f63fc5fb-34c8-4a8f-9ad6-80180cd15a02,427,Paint,Black,Applecoat,1,50,50,43.5
12654.0,Keshaw Doddamani,7675932666,12-03-2022,204,Renuka,KOR,7a706618-2bad-4eb3-9fbe-7f90caa7541e,229,Electrical,Holder(Angle),Hifi,4,31,124,26.04
12655.0,Ambruta Rai,9028716111,02-03-2022,204,Renuka,KOR,18c2cf4b-a9ed-4c5d-8dc6-faa3fd6ece0c,344,Building item,Hinjus,Beeta,10,30,300,24.0
12656.0,Vinay Bevinmarad,8446926366,23-03-2022,104,Pranav,DSH,8bfd9f5e-1cc2-4101-a1ae-0aaa07636bcf,304,Building item,Tower Bolt,Padmini,7,75,525,66.75
12657.0,Keshaw Hublikar,7363434856,28-03-2022,301,Suma,VIJ,f3277c55-e28c-45d7-b34f-a813b12247b1,245,Building item,Felicol,Pidilite,2,50,100,40.0
12658.0,Nayana Patil,8600148876,01-03-2022,103,Praveen,DSH,3b58d34b-b2c0-4cdd-b449-cfda4f2c4a0a,346,Building item,Hinjus,Beeta,6,45,270,36.45
12659.0,Somshekar Beegadkai,8578449789,25-03-2022,302,Suresh,VIJ,3c6b9b65-7404-44e5-9ef8-03cbc108bc09,124,Agricultural Tools,Kodali Fork,tata,4,350,1400,297.5
12660.0,Arya Mirjankar,6920400522,28-03-2022,204,Renuka,KOR,c14cdd4c-1a0a-419f-847b-c13618c3bf46,276,Building item,AlDrop,Padmini,5,100,500,85.0
12661.0,Nayana Rai,7928710343,24-03-2022,203,Rama,KOR,4750a3fb-9fcd-4445-a579-7dcf238fb56a,169,Agricultural Tools,Niles(Iron),Bullet,6,290,1740,249.4
12662.0,Rahul Shetty,8953167816,30-03-2022,103,Praveen,DSH,56887d19-52dd-4239-bf19-0b5585a30888,493,Building item,Karni,Kirana,6,85,510,73.1
12663.0,Shreyas Pyati,7637277242,29-03-2022,304,Suhas,VIJ,a942aed6-642f-4775-b4c9-3b151654c91c,482,Building item,BlackOxide,RR Redoxide,8,50,400,40.0
12664.0,Kavana Amavasya,8213638548,25-03-2022,104,Pranav,DSH,2ad6ef91-6a60-45d6-86e7-70f0767ef72a,263,Building item,Sand Paper,Beer,8,20,160,17.6
12665.0,Nandan Hunasimarad,8849646368,11-03-2022,302,Suresh,VIJ,f69c9853-027d-4da1-a761-059d580f20ed,505,Building item,Sponer,Tata,10,67,670,60.3
12666.0,Prateek Beegadkai,6430445909,21-03-2022,204,Renuka,KOR,ed40e9c0-10f8-4fb5-ac1c-a87a39d54c18,448,Paint,Turpental,Diamond,1,85,85,68.0
12667.0,Vaishanavi Pyati,9746525286,23-03-2022,301,Suma,VIJ,e817548e-2e13-4b91-ae1b-aee938b7d1c4,162,Agricultural Tools,Niles(Steel),Bullet,9,290,2610,249.4
12668.0,Narayan Doddamani,9804779276,10-03-2022,202,Ramesh,KOR,04838e93-597d-4ab0-a400-3cdf13ce97b0,415,Paint,Green,Applecoat,9,240,2160,213.6
12669.0,Shiva Limbekai,9248747651,04-03-2022,201,Reema,KOR,492bf6d9-d704-4a01-862b-66951f3f8071,432,Paint,Orange,Applecoat,9,50,450,40.0
12670.0,Ananya Reddy,8431270224,25-03-2022,204,Renuka,KOR,a46f4d6c-af2d-4337-a5c1-a24b1887a7b6,446,Paint,Turpental,Aashi Lac,8,124,992,99.2
12671.0,Arya Kudari,9047495772,11-03-2022,201,Reema,KOR,2d45184e-3060-4b8c-89f6-7a138db32b76,420,Paint,Phiroza,Applecoat,10,240,2400,196.8
12672.0,Jagganath Mirjankar,8007831088,09-03-2022,103,Praveen,DSH,a6e642b5-e679-4d85-80bc-1363f8c70933,243,Building item,Polish75,Sheenlac,3,800,2400,696.0
12673.0,Vandita Ullagaddi,7110524703,09-03-2022,203,Rama,KOR,c81e01ca-d00c-4a8a-9ff8-a4a2dfe89dea,90,Agricultural Tools,Mammatty Button Head & West Cost Pattern,Simco,5,482,2410,404.88
12674.0,Darshan Beegadkai,7570266839,07-03-2022,201,Reema,KOR,8e359a88-59c2-4533-b124-2fa309de51b3,200,Electrical,Bulb CFL,Halonix,2,120,240,106.8
12675.0,Abhhishek Toppige,8939382653,15-03-2022,201,Reema,KOR,382752a3-a7f1-426a-8dc6-d084a6159444,518,Building item,Sponer,Taphory,9,119,1071,103.53
12676.0,Ambruta Pyati,8354628013,10-03-2022,204,Renuka,KOR,fd89b0ba-5314-4a2d-b7c0-3586c2ee8f38,217,Electrical,Electronic wire,SR,1,16,16,14.08
12677.0,Kishen Hanagi,6196320535,23-03-2022,103,Praveen,DSH,1b2fdf28-4c46-4469-8f99-4708aa95291c,291,Building item,Handle,Shivam,4,50,200,43.5
12678.0,Chetan Shenoy,9633973048,11-03-2022,102,Pavitra,DSH,701e1aa8-53e3-4055-b162-e2ddb39fab3e,486,Building item,Karni,Tiger,6,25,150,21.75
12679.0,Kavana Akki,9861457291,04-03-2022,304,Suhas,VIJ,03fbcb95-b26c-474c-9892-92c04a5cbc45,146,Agricultural Tools,K.K. Mattock,Tata,10,380,3800,330.6
12680.0,Prateek Rotti,8870322329,12-03-2022,103,Praveen,DSH,c8474574-3e02-4edd-b1a9-a0d4f23af611,70,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,6,523,3138,428.86
12681.0,hrihari Rai,8760083367,22-03-2022,304,Suhas,VIJ,661668df-2978-4896-a457-fabf3731f4d9,398,Paint,Orange,Asian,9,38,342,31.16
12682.0,Sumana Patil,6340814596,05-03-2022,102,Pavitra,DSH,5193a83a-dd6e-40bc-9658-e803ec61f216,337,Building item,Granding Wheel,Jonbhandari,3,50,150,44.5
12683.0,Shreyas Bevinmarad,9696743848,14-03-2022,304,Suhas,VIJ,3198da4a-b453-4d2a-802c-ba8a90128f0c,227,Electrical,Holder(Angle),Anchor,3,35,105,28.0
12684.0,Mallikarjun Rotti,9951748610,07-03-2022,304,Suhas,VIJ,4f8dc588-9e86-400c-ad73-301ab8c52300,63,Agricultural Tools,Axe Tamilnadu Pattern,Simco,4,553,2212,497.7
12685.0,Keerthi Hebbar,7861098798,29-03-2022,303,Suraj,VIJ,b8eaab29-78bf-440d-9b46-e35fc710a3b1,334,Building item,Granet Polish Blade,Jonbhandari,6,90,540,80.1
12686.0,Nikhil Hublikar,9414116916,03-03-2022,102,Pavitra,DSH,3a913024-f29c-4de6-8c47-9af273de04a1,21,Agricultural Tools,Garden Rake,Mathana,10,256,2560,215.04
12687.0,Kishen Rotti,8296287889,25-03-2022,102,Pavitra,DSH,f519b829-e284-4c56-8c52-755dcf2c63cc,270,Building item,Files,JK,1,40,40,34.0
12688.0,Bhavya Shenoy,7374952523,09-03-2022,303,Suraj,VIJ,181e8eaf-1dfd-43f5-ab67-ba31babb4dde,168,Agricultural Tools,Niles(Iron),Bullet,5,290,1450,261.0
12689.0,Somshekar Belagavi,6255965238,05-03-2022,201,Reema,KOR,0cdb31b8-7b5e-4902-aff8-dd75955e9564,80,Agricultural Tools,AXE Kottarakka Pattern,Mathana,7,450,3150,378.0
12690.0,Hanumappa Kuri,6374779753,11-03-2022,104,Pranav,DSH,a16bc903-39ee-4ff2-9baa-cb6522b87835,13,Agricultural Tools,PickAxe,tata,10,450,4500,373.5
12691.0,Tejaswini Rotti,7430665607,04-03-2022,101,Pallavi,DSH,a2006bb0-d98d-472a-986f-77dab049e325,121,Agricultural Tools,Grubbing Mattock,Simco,6,728,4368,604.24
12692.0,Arjun Rai,9569662149,19-03-2022,202,Ramesh,KOR,f739ab78-8fbd-4a6d-96a8-633408a7f39f,87,Agricultural Tools,Mammatty Button Head & West Cost Pattern,Simco,8,419,3352,356.15
12693.0,Vinay Rai,8234873175,14-03-2022,102,Pavitra,DSH,010f0be9-5d51-46a9-b5c2-f4b7c136116f,243,Building item,Polish75,Sheenlac,7,800,5600,696.0
12694.0,Radhika Tenginkai,9436096699,28-03-2022,304,Suhas,VIJ,c56051da-7410-4f22-b537-1ebec37342e5,93,Agricultural Tools,Mammatty Button Head & West Cost Pattern,Mathana,8,413,3304,346.92
12695.0,Jagganath Amavasya,8231922400,23-03-2022,302,Suresh,VIJ,523842fe-edc4-4790-b0f5-ac7c7dc9a6b9,473,Paint,Premier,Asian,6,750,4500,637.5
12696.0,Shiva Bandi,8012338856,02-03-2022,101,Pallavi,DSH,4967c53c-52e6-414c-afe1-8cfb90ea6030,168,Agricultural Tools,Niles(Iron),Bullet,3,290,870,261.0
12697.0,Nayana Limbekai,6111154057,03-03-2022,101,Pallavi,DSH,aa1c4372-a595-4983-85f3-7b951a225c44,481,Building item,RedOxide,Tata,9,180,1620,154.8
12698.0,hrihari Hublikar,8502693203,02-03-2022,101,Pallavi,DSH,f057f6e5-f125-4616-aedb-c455ef70fb90,175,Building item,Hammer,Tata,2,320,640,278.4
12699.0,Kubera Kudari,7898158536,30-03-2022,102,Pavitra,DSH,c75c2f70-a751-4a2a-8756-718714159d58,238,Building item,Polish70,Vijay Vital Chemicals,4,820,3280,697.0
12700.0,Lavanya Bhat,8187714695,15-03-2022,101,Pallavi,DSH,73399fc2-dbc7-48e7-a41d-a6e6ada7b767,356,Building item,Screw Driver,Tapari,2,50,100,40.0
12701.0,Ganesh Rai,6894184310,16-03-2022,104,Pranav,DSH,b73847f4-9bc2-4f25-a01f-2f5f26a7a486,9,Agricultural Tools,GRU Binding Matttock,Simco,8,728,5824,618.8
12702.0,Shiva Pyati,9116396950,07-03-2022,301,Suma,VIJ,129f3fc3-50f3-4eea-a213-e0b1c57fb06b,288,Building item,Latches(steel),Padmini,5,140,700,117.6
12703.0,Meera Bandi,6123298821,04-03-2022,202,Ramesh,KOR,a1b49abd-e76e-4406-9a1e-1b308193afe0,513,Building item,Sponer,Taphory,5,55,275,48.4
12704.0,Girish Hadimani,8302267531,29-03-2022,202,Ramesh,KOR,417bdc11-69cd-4bf4-9abf-e495702f60ad,461,Paint,Roller with handel,KPL,10,90,900,72.9
12705.0,Karana Ballolli,8571193890,16-03-2022,203,Rama,KOR,b08eb85e-d496-47e7-bae6-5d037812908b,312,Building item,Tower Bolt(steel),Padmini,6,105,630,93.45
12706.0,Sindhu Kotambri,8996564539,07-03-2022,101,Pallavi,DSH,cdb08bde-630e-4962-ae05-91b1d46879f9,526,Building item,Saw,Kirana,6,185,1110,153.55
12707.0,Shreyas Hebbar,6216985103,23-03-2022,101,Pallavi,DSH,43899daf-819c-4801-b254-171991ad35af,171,Building item,Hammer,Tata,6,100,600,87.0
12708.0,Ujval Angadi,7108565614,04-03-2022,301,Suma,VIJ,1818845a-a699-4a36-a08e-d816e970f46b,243,Building item,Polish75,Sheenlac,3,800,2400,696.0
12709.0,Sridevi Bandi,6182002196,11-03-2022,104,Pranav,DSH,eec1d874-255c-42ca-a373-f0fc5367cf17,74,Agricultural Tools,AXE Kottarakka Pattern,Simco,5,523,2615,423.63
12710.0,Ujval Bandi,9266911581,17-03-2022,103,Praveen,DSH,5f8f99b1-4d29-4953-9eef-5faf5d6b34f9,492,Building item,Karni,Kirana,9,85,765,73.95
12711.0,Aniket Jamkhandi,9231343691,30-03-2022,203,Rama,KOR,af617b60-83b8-4691-a8b2-05fa7439de28,334,Building item,Granet Polish Blade,Jonbhandari,3,90,270,80.1
12712.0,Geetha Toppige,6313608545,10-03-2022,302,Suresh,VIJ,9ccf3d9b-39ad-40f4-b696-da0dfaf4d2f9,343,Building item,Hinjus,Beeta,4,20,80,16.4
12713.0,Arjun Ullagaddi,9207001237,03-03-2022,201,Reema,KOR,af8a7ba6-30ce-46be-83cd-c389b75651b4,128,Agricultural Tools,Quintany Button Head,Simco,4,419,1676,360.34
12714.0,Guru Rai,6332356500,05-03-2022,203,Rama,KOR,bf931f5f-bd56-41ca-b8d3-33ab6be1911a,365,Building item,Cutting Player,Tapari,4,285,1140,250.8
12715.0,Meera Pyati,6096097371,04-03-2022,103,Praveen,DSH,3bbe4789-b04c-40da-b69d-c2d7a41bd05b,102,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Mathana,2,400,800,340.0
12716.0,Chetan Hanagi,9381717337,21-03-2022,303,Suraj,VIJ,fad5435a-2665-44a4-ae12-6a6a45aa8ef8,318,Building item,Rod Cutting Blade,Eternity,7,53,371,47.17
12717.0,Rahul Ballal,9252360773,24-03-2022,103,Praveen,DSH,f1970135-38ee-42e3-9320-52bb9d8de4f2,21,Agricultural Tools,Garden Rake,Mathana,3,256,768,215.04
12718.0,Ananya Rai,6768649581,02-03-2022,104,Pranav,DSH,4d1bf7b9-ab17-4a7e-839d-79896f774e6f,48,Agricultural Tools,Tin Cutter,Mathana,2,1300,2600,1040.0
12719.0,Sukesh Shetty,7780401944,29-03-2022,102,Pavitra,DSH,ac15d729-da82-4441-9fff-4ae58b584061,103,Agricultural Tools,Mammatty Mysore pattern Short & long neck,Mathana,8,398,3184,322.38
12720.0,Vinay Hadimani,7114270800,21-02-2022,102,Pavitra,DSH,cd657ff1-8525-49b2-9ef8-6adb64ccd4a7,197,Electrical,Bulb CFL,Panasonic,1,180,180,154.8
12721.0,Anjali Reddy,8435912599,29-03-2022,304,Suhas,VIJ,48f4e6fd-c868-46a7-ae2c-aedb94d5e4b0,343,Building item,Hinjus,Beeta,2,20,40,16.4
12722.0,Vikunt Akki,8578183051,03-03-2022,104,Pranav,DSH,836e2b43-5833-4bc4-9f65-4ec5b1a38248,21,Agricultural Tools,Garden Rake,Mathana,2,256,512,215.04
12723.0,Rahul Kudari,6168540475,24-03-2022,101,Pallavi,DSH,6b3a0371-d776-44c4-881a-f2f8c56c515b,241,Building item,Polish73,Sheenlac,6,256,1536,215.04
12724.0,Dhanya Tenginkai,6718094255,03-03-2022,302,Suresh,VIJ,43ad9386-9a3b-43b6-a5aa-32b2497e9d33,423,Paint,G.Yellow,Applecoat,8,68,544,61.2
12725.0,Govind Kudari,7363098393,29-03-2022,201,Reema,KOR,23a6453d-d48d-47e9-bfd4-3d5feafb2770,61,Agricultural Tools,Axe Tamilnadu Pattern,Simco,3,471,1413,381.51
12726.0,Girish Belagavi,6787092345,31-03-2022,104,Pranav,DSH,e939e641-d2e2-4024-8eff-561010a09ffe,342,Building item,Hinjus,Beeta,1,15,15,13.2
12727.0,Sneha Byali,9665257402,09-03-2022,203,Rama,KOR,80eb27cb-bc15-4b62-9706-b0ee337923c7,137,Agricultural Tools,Mammatty Naden,Simco,7,380,2660,307.8
12728.0,Venktash Ballolli,6781947841,01-03-2022,103,Praveen,DSH,fd670b68-ca2f-47e2-ad4d-50d268b44c34,297,Building item,Handle(steel),Padmini,6,120,720,96.0
12729.0,Amogh Hanagi,6507819763,09-03-2022,103,Praveen,DSH,36946c49-3565-4f2c-89a5-24d0a91acd42,32,Agricultural Tools,Sledge Hammer,Simco,2,116,232,97.44
12730.0,Shantala Hublikar,7960353383,17-03-2022,102,Pavitra,DSH,f802fe24-c549-4ee1-bd06-8b4b062f6f88,67,Agricultural Tools,Axe Tamilnadu Pattern,Mathana,5,400,2000,348.0
12731.0,Jagganath Mirjankar,7730324908,05-03-2022,204,Renuka,KOR,8468cc63-e948-4e32-8754-c2ab2995538d,420,Paint,Phiroza,Applecoat,3,240,720,196.8
12732.0,Somshekar Toppige,8959744353,29-03-2022,201,Reema,KOR,47064b2e-5bc3-4171-a912-436c0cf0f9e1,246,Building item,Felicol,Pidilite,6,80,480,65.6
12733.0,Saraswati Mirjankar,7671140168,22-03-2022,103,Praveen,DSH,af0aa3e7-ce46-4133-ac45-23d998dd99c1,421,Paint,G.Yellow,Applecoat,8,35,280,30.8
12734.0,Ujval Kuri,7151169438,12-03-2022,102,Pavitra,DSH,912cde74-c917-4318-b0af-a7cb1fa561d0,4,Agricultural Tools,Mamutte Black,Simco,2,408,816,338.64
12735.0,Rajesh Bandi,7892385676,30-03-2022,202,Ramesh,KOR,d20ffac8-d979-4ad6-ad51-adaf45afb914,515,Building item,Sponer,Taphory,7,75,525,60.0
12736.0,Anjali Pai,6859382898,10-03-2022,104,Pranav,DSH,f30f7c08-ff4f-4050-b0db-00bafc3f8fd9,327,Building item,Granet Polish Blade,Adnic,1,80,80,72.0
12737.0,Rajath Pyati,9774473203,03-03-2022,101,Pallavi,DSH,45e983b1-2f9b-4f0c-b069-acf7ca04fe84,467,Paint,Distemper all color,Petal,9,45,405,38.25
12738.0,Karana Patil,9875406372,23-03-2022,104,Pranav,DSH,0f53c9e9-5af1-4075-b8af-a44006b7ae12,447,Paint,Turpental,Diamond,1,40,40,33.2
12739.0,Sumana Kotambri,9981382045,15-03-2022,201,Reema,KOR,b13f8899-beb5-4f30-b7f5-6aaa11eb8685,269,Building item,Wood Cutter,JK,2,245,490,205.8
12740.0,Vasant Hunasimarad,6675899616,21-03-2022,303,Suraj,VIJ,34b0d437-866c-4bc2-9426-209c02704e8c,7,Agricultural Tools,Mamutte Red,tata,10,350,3500,301.0
12741.0,Tony Patil,6677369533,29-03-2022,104,Pranav,DSH,baa39414-4ff9-4360-8c4a-2236293d2057,357,Building item,Screw Driver,Tapari,3,60,180,51.0
12742.0,Rishitha Kini,9728863325,14-03-2022,203,Rama,KOR,d5f81756-0453-4716-b918-16aa397e7930,119,Agricultural Tools,Coffee Prunner,Simco,6,365,2190,295.65
12743.0,Rajath Shetty,8426429239,14-03-2022,301,Suma,VIJ,7afff144-8d5b-42b5-b830-4b235a9341b7,290,Building item,Handle,Shivam,10,30,300,26.4
12744.0,Mahesh Rai,7519885653,23-03-2022,301,Suma,VIJ,2f636e50-e1cc-4578-9d08-e863d9425cd1,306,Building item,Tower Bolt(steel),Raju,3,65,195,55.25
12745.0,Rachana Bandi,6668147319,17-03-2022,102,Pavitra,DSH,e642a333-0bc8-43fe-9425-d35ba9b3a98d,511,Building item,Sponer,Taphory,3,30,90,26.4
